Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Term_2,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business loan,Purpose_debt consolidation,Purpose_other,Purpose_take a trip,Term_Long Term,Term_Short Term,Credit_burden
Own Home,-0.41415318197872486,1.0756473140670004,-0.11095342154390785,0.5844983299302937,2.809429803822335,-0.030287003950263958,1.6647792271904904,1.9215631288283381,2.545731972691612,business loan,Short Term,-1.552925874497804,0.14637010210265403,-0.5734086538674145,0.6953865169622806,1,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,7.559069710203823,-1.9544951813401197,-0.47696531147136084,-0.07041158834130604,0,1,-0.3463726879119465
Own Home,6.395144180303091,-1.3965578580370046,-0.11095342154390785,1.603119362200301,1.0910401489963475,0.028790515143862796,-0.3409788778582933,0.08568844939386637,-0.3370990397177327,other,Short Term,0.0764487925603429,2.768410376323658,6.8570144902727455,-0.5714841665919691,0,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,5.745087523966177
Home Mortgage,-0.874791261223954,1.0756473140670004,-0.11095342154390785,-0.026674289431710546,0.6507915597434084,0.03958929201729484,-0.3409788778582933,0.2949859146073671,-0.3370990397177327,other,Short Term,0.002829760687826769,-0.5985657427209405,-1.0443976151113943,1.2266548681301919,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.7647380418321384
Home Mortgage,-0.7839871080611317,-0.2978000037685579,-0.11095342154390785,-0.4341227023397134,-0.9113808537347615,-0.04004653926595534,-0.3409788778582933,-0.014438424396542703,-0.3370990397177327,debt consolidation,Short Term,-0.7356069975452143,-0.4427879533123153,-0.784125274769341,0.1477714472968962,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7155111917516295
Home Mortgage,0.3310841731341368,0.25157892336566545,-0.11095342154390785,-0.4341227023397134,-0.826171449363225,-0.028996532266940017,-0.3409788778582933,0.8085398801775304,-0.3370990397177327,debt consolidation,Short Term,-0.7840017229435379,0.2487076214685659,0.6373943727238388,-0.09538599035303424,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.24135730823460447
Rent,-0.30121168979175733,-0.5724894673356696,-0.11095342154390785,-0.4341227023397134,-0.059286810019396174,-0.03835519765547119,1.6647792271904904,1.2109853148318852,2.545731972691612,debt consolidation,Short Term,-0.5426699358113142,-0.3874348324403326,-0.1155842407657356,0.6953865169622806,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.3117713654868602
Rent,-1.0864883576903472,-1.6712473216041164,-0.11095342154390785,-0.4341227023397134,-0.2155040513672129,-0.0028534979418997977,-0.3409788778582933,-0.3929826053073802,-0.3370990397177327,debt consolidation,Short Term,-0.6502422962457841,-0.06386415935173388,-0.60971597454013,0.8179869056933371,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-1.0862962795532858
Home Mortgage,0.6224604129773995,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,0.5229774531861038,-0.04277849527639645,-0.3409788778582933,0.01592262765603293,-0.3370990397177327,debt consolidation,Short Term,-0.03587318283364423,-0.2868308341384461,0.31859429605486755,0.7771201094496516,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.6284497485851129
Rent,-0.47750242315192576,-0.8471789309027813,-0.11095342154390785,-0.026674289431710546,-0.6415510732248957,-0.03642360865713419,1.6647792271904904,0.24847536678214482,2.545731972691612,debt consolidation,Short Term,-0.7902917535656012,-0.4109868082757119,-0.2931798647491341,0.09873129180447177,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4724113797888574
Rent,-0.2191849954661753,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,-0.3717212927150301,-0.001694819111340855,-0.3409788778582933,-0.009270585749295884,-0.3370990397177327,debt consolidation,Short Term,-0.17759142378788625,0.38266695610583723,-0.07357507758552662,0.5470400465977026,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.22896044882908795
Rent,0.3552058759098976,1.0756473140670004,-0.11095342154390785,2.4180161880163067,2.1561577036405546,0.030072749773888924,-0.3409788778582933,-1.6313259411539258,-0.3370990397177327,debt consolidation,Long Term,1.6426664174540995,1.2634152098075577,0.476233471262039,-1.6748876651714768,0,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.3001624353692921
Home Mortgage,0.15731511182174734,1.0756473140670004,-0.11095342154390785,-0.026674289431710546,-0.5421401014581031,0.009010604491382647,1.6647792271904904,-1.3083360257009926,2.545731972691612,other,Long Term,0.4710519381159045,-0.5299422192209015,-0.6668182502401746,-0.5714841665919691,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,1,0,0.3072189462900983
Home Mortgage,-0.04349348539788724,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,1.5170871708540303,-0.04200970363526729,-0.3409788778582933,1.0817893486507122,-0.3370990397177327,debt consolidation,Long Term,0.258859680600178,-0.5882243929252029,-0.574498711993847,0.4093189432564823,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.06573948183206096
Home Mortgage,-0.7492532699083833,1.0756473140670004,-0.11095342154390785,0.9919467428382966,0.04012416174739688,-0.038521311563643745,-0.3409788778582933,-1.8251198904256856,-0.3370990397177327,debt consolidation,Short Term,-0.6392026506642037,-0.3506722305653117,0.3048427935367951,-0.6123509628356546,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.8931371268999914
Home Mortgage,-0.5287789518269558,1.0756473140670004,-0.11095342154390785,-0.8415711152477163,0.2673492400714941,-0.04830830372366116,-0.3409788778582933,-1.6313259411539258,-0.3370990397177327,debt consolidation,Short Term,-0.920713612994505,-0.5057327009129609,0.2637559872327983,-0.3671501853735417,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6399768198461483
Rent,0.2212702185085914,-0.5724894673356696,-0.11095342154390785,-1.8601921475177234,-0.10189151220516404,-0.05520683586057904,-0.3409788778582933,-0.016376363889260375,-0.3370990397177327,debt consolidation,Short Term,-0.7579430246521329,-0.804914525928375,-1.0382765194783499,-1.3070864989783075,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.452045300194433
Home Mortgage,1.4179850801670564,-0.5724894673356696,-0.11095342154390785,2.4180161880163067,1.2188542555536521,-0.003037458798884274,-0.3409788778582933,-0.5331602286139533,-0.3370990397177327,debt consolidation,Short Term,2.5860426427917123,1.3924728641948263,2.1415907365756732,-0.040215815424057916,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,1.1505052998443652
Rent,-0.476068177695588,-0.023110540201446223,-0.11095342154390785,-1.0452953217017178,-0.28651188834349334,-0.05087277298371342,-0.3409788778582933,-0.016376363889260375,-0.3370990397177327,debt consolidation,Short Term,-0.6919618871064079,-0.5757908625349519,-0.3401362148108448,-0.2854165928861708,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4614939889624741
Home Mortgage,-0.034692541562271834,1.0756473140670004,-0.11095342154390785,-0.23039849588571198,0.15373670090944522,-0.04443002446260783,1.6647792271904904,-1.3083360257009926,-0.3370990397177327,debt consolidation,Short Term,-1.181557331852313,-0.4215672644251081,0.7063195865644212,0.2458517582817404,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.1787978965208754
Rent,-1.2688885117389912,-1.3965578580370046,-0.11095342154390785,0.3807741234762923,-1.0391949602920663,-0.023984285335221178,-0.3409788778582933,2.3737490104624444,-0.3370990397177327,debt consolidation,Short Term,-0.7408700843922469,-0.5034611905532035,-0.9667519362593514,0.6545197207185951,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-1.2180959757628802
Rent,-1.1209330219742113,0.25157892336566545,-0.11095342154390785,-0.8415711152477163,-0.8829777189442494,-0.050901602670255765,-0.3409788778582933,-1.9543158566068588,-0.3370990397177327,business loan,Long Term,-0.5202055407325167,-0.8453832762851053,-1.0064132819364748,-0.8575517402977674,1,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,7.559069710203823,-1.9544951813401197,-0.47696531147136084,-0.07041158834130604,1,0,-1.0458052817725523
Home Mortgage,1.3970858038350424,1.0756473140670004,-0.11095342154390785,1.3993951557462996,-0.24390718615772497,0.028257852363937595,-0.3409788778582933,-0.03640173864734237,-0.3370990397177327,debt consolidation,Long Term,0.9132796012385167,1.2343040112496144,2.1518205128391177,0.7771201094496516,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,1.125249761446521
Rent,-1.1285952992219304,-0.8471789309027813,-0.11095342154390785,-0.23039849588571198,-0.28651188834349334,-0.032542583711648254,-0.3409788778582933,-0.1307147939595989,-0.3370990397177327,debt consolidation,Short Term,-0.7322694302763644,-0.3362660727573767,-0.8220257573191503,0.7362533132059661,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-1.090931710734256
Rent,1.4394536897930186,-0.5724894673356696,-0.11095342154390785,0.3807741234762923,0.8070088010912256,-0.03925715499158165,-0.3409788778582933,-0.2747682962516068,-0.3370990397177327,debt consolidation,Short Term,-1.4246862705908405,-0.2806738455317353,1.073669175172197,0.5319193319875387,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,1.386407262552178
Rent,-0.3138556333615229,-0.2978000037685579,-0.11095342154390785,0.7882225363842952,-0.7409620449916885,-0.018395444672655473,-0.3409788778582933,0.05274347801766732,-0.3370990397177327,debt consolidation,Long Term,0.08646149436689261,0.3374758552643481,0.7863969335446599,0.3684521470127968,1,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.5049180311959378
Rent,1.3095377626691926,0.25157892336566545,-0.11095342154390785,1.8068435686543023,1.644901277411335,-0.007558228217166974,-0.3409788778582933,2.6967389259153776,-0.3370990397177327,debt consolidation,Short Term,0.6087907719419025,-0.8737771557820727,1.5995802958633563,-0.8461090373495366,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,1.1376139867505541
Home Mortgage,-0.2518220265417539,1.0756473140670004,-0.11095342154390785,0.7882225363842952,-0.11609307960042034,-0.025469700613260014,-0.3409788778582933,0.002357051207009688,-0.3370990397177327,debt consolidation,Short Term,0.8252191725296308,-0.23046151126341402,-0.10669607450405466,0.981454090668079,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.25865190478808103
Rent,-0.15251677841146238,1.0756473140670004,-0.11095342154390785,-0.8415711152477163,-0.5705432362486152,-0.02145825565722538,-0.3409788778582933,0.338912543108966,-0.3370990397177327,debt consolidation,Short Term,0.46694416301578157,0.2513377913588113,-0.8139760973085713,-0.12440141568604776,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.007862410586409905
Home Mortgage,-0.7074568522442075,-1.121868394469893,-0.11095342154390785,-1.2490195281557193,-1.451040414754493,-0.04429823160984283,-0.3409788778582933,0.09150226787201939,-0.3370990397177327,debt consolidation,Short Term,-0.9539609177111253,-0.6842853705075747,-0.5007101618968731,-0.03776380764943902,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6867414110196698
Rent,-0.33629875180895963,-1.121868394469893,-0.11095342154390785,-0.026674289431710546,-1.2522184712209077,-0.02028172987785451,-0.3409788778582933,0.3350366641235311,-0.3370990397177327,debt consolidation,Short Term,0.3553923954530675,-0.03732335409562122,-0.23666454342486093,-0.1754849109906546,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.3267203466206484
Rent,0.4593701464818309,-0.2978000037685579,-0.11095342154390785,0.1770499170222909,0.06852729653790895,-0.03734204009984027,1.6647792271904904,1.4693772471942317,2.545731972691612,take a trip,Short Term,0.7376722157082602,-0.08938876260479718,2.9826125064309554,-2.36962320131413,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,-0.47696531147136084,14.202207670031541,0,1,-0.08174797862872422
Rent,-0.7878941577908515,-0.5724894673356696,-0.11095342154390785,0.1770499170222909,-1.1954122016398834,-0.01895693713912302,-0.3409788778582933,-0.060302992390859254,-0.3370990397177327,debt consolidation,Short Term,-0.9701352821678595,-0.34547166737323554,-0.38575095487079225,0.2756845195396315,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7989535315553048
Rent,-0.4730972067900017,-1.6712473216041164,-0.11095342154390785,-0.8415711152477163,0.579783722767128,-0.04372575640564487,-0.3409788778582933,0.6296034670166057,-0.3370990397177327,debt consolidation,Short Term,-0.912626430766138,-0.39783595882448486,-0.5074182119056889,0.30592594875995915,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4249772247920422
Home Mortgage,-0.521425063446792,-0.5724894673356696,-0.11095342154390785,1.1956709492922981,-0.47113226448182266,0.011116544451190013,-0.3409788778582933,-0.3400122591730992,-0.3370990397177327,debt consolidation,Long Term,0.5135417368078014,0.21439585971854638,0.3481935667187673,-0.9392853327851384,1,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.6485706123438822
Home Mortgage,-0.3500320197478126,-1.121868394469893,-0.11095342154390785,2.621740394470308,0.679194694533921,0.07753602371810021,-0.3409788778582933,0.5604836251096776,-0.3370990397177327,debt consolidation,Short Term,0.8222667091764174,0.508795557660787,0.6882078515406185,0.9405872944243935,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.525622772145838
Home Mortgage,-0.348584964292361,1.0756473140670004,-0.11095342154390785,0.3807741234762923,-0.030883675228883585,-0.025515004406397982,-0.3409788778582933,-0.37101929105658077,-0.3370990397177327,debt consolidation,Long Term,0.002829760687826769,-0.07695523221454621,0.7820367010389296,-0.9392853327851384,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.5426452519899931
Own Home,0.6566678550554518,1.0756473140670004,-0.11095342154390785,-0.8415711152477163,-0.45693069708656664,-0.0031212021740787002,-0.3409788778582933,-0.2741223164207009,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.3256856166079804,-0.6731070471234394,1.0223208869117644,0,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.8633735673292674
Rent,-0.7812308232518053,-1.3965578580370046,-0.11095342154390785,-0.4341227023397134,-0.7835667471774566,-0.0468695650809766,-0.3409788778582933,0.7562155138741556,-0.3370990397177327,debt consolidation,Long Term,-0.9231526044602031,-0.5496087168093273,-0.8692336592561916,0.20498496203805494,0,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.6955492713644292
Rent,0.8225810658001801,-1.6712473216041164,-0.11095342154390785,-1.4527437346097205,-1.6782654930785905,-0.04028266812715929,-0.3409788778582933,-0.46081048755249643,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.5259371877971187,-1.215285189085977,0.981454090668079,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,1.1553987945391515
Rent,0.3187211006560526,1.0756473140670004,3.5711291518158657,-0.8415711152477163,0.054325729142652664,-0.03820006648502906,3.6705373322392743,-2.2127077889692055,2.545731972691612,debt consolidation,Short Term,0.46874131462208535,-0.28671128096161674,-0.770122220375938,-0.816684944054082,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.507093300055603
Rent,0.09784350482474512,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,-1.0391949602920663,-0.040036929370441225,1.6647792271904904,-1.8897178735162723,2.545731972691612,debt consolidation,Short Term,-0.2977438454664828,-0.6487183004008471,0.013042618153307498,0.6136529244749097,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.10613890868853726
Home Mortgage,0.14232266841444563,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,0.08272886393316475,-0.04597584479816395,-0.3409788778582933,0.3712115346542593,-0.3370990397177327,debt consolidation,Short Term,-0.9228958685164455,-0.5007712440745434,0.11341181641021401,0.6953865169622806,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.13563723324364207
Own Home,-0.7231351050485111,1.0756473140670004,-0.11095342154390785,-0.23039849588571198,2.9230423429843833,-0.04120247241208168,-0.3409788778582933,0.3020916927473316,-0.3370990397177327,debt consolidation,Short Term,-1.3465101757166253,-0.229923521967682,-0.3361113848055553,0.6545197207185951,0,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7368463707662773
Home Mortgage,1.8456967172456167,1.0756473140670004,-0.11095342154390785,-0.23039849588571198,0.21054297049046988,0.03841139339570766,-0.3409788778582933,-0.10552158055427006,-0.3370990397177327,debt consolidation,Short Term,-0.5204622766762744,1.607070816603485,1.6092231177510288,1.0631876831554499,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,1.7315061649987131
Home Mortgage,-0.48824526796431583,1.0756473140670004,-0.11095342154390785,-0.026674289431710546,1.1052417163916037,0.02245072978897986,-0.3409788778582933,-0.042861536956400666,-0.3370990397177327,other,Short Term,-0.6748889468465219,-0.3870761729098446,-0.8346872017107901,0.8069528707075427,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.37682845585207464
Home Mortgage,3.18064095823058,1.0756473140670004,-0.11095342154390785,0.5844983299302937,0.8922182054627624,0.005524958104191704,-0.3409788778582933,-0.4601645077215905,-0.3370990397177327,other,Long Term,1.524054411438049,0.3239663462826331,5.143946219271409,0.6545197207185951,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,1,0,2.5131139513126253
Own Home,-1.136732020881273,-0.5724894673356696,-0.11095342154390785,-1.4527437346097205,-1.5078466843355176,-0.052749448293398345,-0.3409788778582933,-0.08097434697984698,-0.3370990397177327,debt consolidation,Short Term,-1.4539541681792165,-0.738801619141752,-1.3634492436556962,-0.734951351566711,0,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.9924693807073464
Rent,-0.5512438947173272,0.5262683869327771,-0.11095342154390785,-0.6378469087937149,-0.7693651797822005,-0.047656203670917684,-0.3409788778582933,0.257519084414827,-0.3370990397177327,debt consolidation,Short Term,-0.7576862887083752,-0.5815294150227601,-0.22467390403410267,-0.2854165928861708,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.5679590627941834
Rent,0.05834600755709106,1.0756473140670004,-0.11095342154390785,2.0105677751083038,-0.826171449363225,-0.04396600379349773,-0.3409788778582933,-1.1145420764292329,-0.3370990397177327,debt consolidation,Short Term,-0.6865704322874965,-0.48493044814465636,-0.9228142087016078,0.6136529244749097,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.2480696789727929
Rent,-0.7114336453024356,1.0756473140670004,-0.11095342154390785,-0.026674289431710546,-0.1586977817861887,-0.045850916156480466,-0.3409788778582933,0.2529972255984859,-0.3370990397177327,debt consolidation,Short Term,-1.1769360848646746,-0.3631057609555627,-0.9447830724804797,-0.4656391643208224,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6029861483939193
Own Home,-0.09999981482224278,0.25157892336566545,-0.11095342154390785,-0.8415711152477163,-0.32911659052926173,-0.024787398031757887,-0.3409788778582933,-1.1791400595198194,-0.3370990397177327,debt consolidation,Short Term,-1.152931274123331,-0.2895207806171062,-0.4538376624602727,0.6136529244749097,0,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.02101148195762366
Home Mortgage,0.07452456199345146,1.0756473140670004,-0.11095342154390785,0.9919467428382966,0.2957523748620061,0.06656976009427933,-0.3409788778582933,-0.24569920386084268,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,1.11080557958491,-0.25670484282619815,0.2867185545254259,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.13378639062304515
Home Mortgage,4.3122146021731425,1.0756473140670004,-0.11095342154390785,0.3807741234762923,-0.6841557754106641,-0.020483537683650913,-0.3409788778582933,-0.17141152330666817,-0.3370990397177327,other,Short Term,2.7594677728000288,0.481059220636381,1.19810350283573,0.4093189432564823,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,4.5540564232296346
Home Mortgage,-0.5400538860469812,-1.121868394469893,-0.11095342154390785,-0.4341227023397134,-0.6131479384343835,-0.0407535530073509,-0.3409788778582933,0.5210788554244198,-0.3370990397177327,debt consolidation,Short Term,0.03511430561535564,-0.7475887776387082,-1.1934001759322155,-0.3732802048100936,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.3631752726684411
Rent,-0.32054529956541383,-1.3965578580370046,-0.11095342154390785,1.3993951557462996,-0.5989463710391275,-0.020782817286804763,-0.3409788778582933,-0.6623561947951265,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.042045704580380004,0.33175884419716856,0.6545197207185951,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.42207964326088826
Rent,-0.022902597933428553,0.25157892336566545,-0.11095342154390785,-0.4341227023397134,-0.6273495058296397,-0.05242408468813475,-0.3409788778582933,-1.6313259411539258,-0.3370990397177327,debt consolidation,Short Term,-0.23766763462718452,-0.6940887310075803,0.4576186324875751,0.4093189432564823,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.11631461509765248
Rent,-0.268986239243262,-1.6712473216041164,-0.11095342154390785,-0.6378469087937149,-0.8687761515489933,-0.027671739528208526,-0.3409788778582933,1.1463873317412987,-0.3370990397177327,debt consolidation,Short Term,-0.1637276828249713,0.22097128444415987,0.03761085131059539,0.1502234550715151,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.30637901737060774
Rent,-0.5355397846925902,-0.5724894673356696,-0.11095342154390785,0.1770499170222909,-1.0249933928968102,-0.030109907304360993,-0.3409788778582933,0.3757333934706004,-0.3370990397177327,debt consolidation,Short Term,-0.27707660199398915,-0.3901845555074073,-0.35170760107605203,1.0223208869117644,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.525284237213735
